municip_code,municip_code_ibge,municip_name,municip_parent_code,municip_parent_name
431360,4313607,Paim Filho,4313607,Paim Filho
431365,4313656,Palmares do Sul,4313656,Palmares do Sul
431370,4313706,Palmeira das Missões,4313706,Palmeira das Missões
431380,4313805,Palmitinho,4313805,Palmitinho
431390,4313904,Panambi,4313904,Panambi
431395,4313953,Pantano Grande,4313953,Pantano Grande
431400,4314001,Paraí,4314001,Paraí
431402,4314027,Paraíso do Sul,4314027,Paraíso do Sul
431403,4314035,Pareci Novo,4314035,Pareci Novo
431405,4314050,Parobé,4314050,Parobé
431406,4314068,Passa Sete,4314068,Passa Sete
431407,4314076,Passo do Sobrado,4314076,Passo do Sobrado
431410,4314100,Passo Fundo,4314100,Passo Fundo
431413,4314134,Paulo Bento,4314134,Paulo Bento
431415,4314159,Paverama,4314159,Paverama
431417,4314175,Pedras Altas,4314175,Pedras Altas
431420,4314209,Pedro Osório,4314209,Pedro Osório
431430,4314308,Pejuçara,4314308,Pejuçara
431440,4314407,Pelotas,4314407,Pelotas
431442,4314423,Picada Café,4314423,Picada Café
431445,4314456,Pinhal,4314456,Pinhal
431446,4314464,Pinhal da Serra,4314464,Pinhal da Serra
431447,4314472,Pinhal Grande,4314472,Pinhal Grande
431449,4314498,Pinheirinho do Vale,4314498,Pinheirinho do Vale
431450,4314506,Pinheiro Machado,4314506,Pinheiro Machado
431454,4314548,Pinto Bandeira,4302105,Bento Gonçalves
431455,4314555,Pirapó,4314555,Pirapó
431460,4314605,Piratini,4314605,Piratini
431470,4314704,Planalto,4314704,Planalto
431475,4314753,Poço das Antas,4314753,Poço das Antas
431477,4314779,Pontão,4314779,Pontão
431478,4314787,Ponte Preta,4314787,Ponte Preta
431480,4314803,Portão,4314803,Portão
431490,4314902,Porto Alegre,4314902,Porto Alegre
431500,4315008,Porto Lucena,4315008,Porto Lucena
431505,4315057,Porto Mauá,4315057,Porto Mauá
431507,4315073,Porto Vera Cruz,4315073,Porto Vera Cruz
431510,4315107,Porto Xavier,4315107,Porto Xavier
431513,4315131,Pouso Novo,4315131,Pouso Novo
431514,4315149,Presidente Lucena,4315149,Presidente Lucena
431515,4315156,Progresso,4315156,Progresso
431517,4315172,Protásio Alves,4315172,Protásio Alves
431520,4315206,Putinga,4315206,Putinga
431530,4315305,Quaraí,4315305,Quaraí
431531,4315313,Quatro Irmãos,4315313,Quatro Irmãos
431532,4315321,Quevedos,4315321,Quevedos
431535,4315354,Quinze de Novembro,4315354,Quinze de Novembro
431540,4315404,Redentora,4315404,Redentora
431545,4315453,Relvado,4315453,Relvado
431550,4315503,Restinga Seca,4315503,Restinga Seca
431555,4315552,Rio dos Índios,4315552,Rio dos Índios
431560,4315602,Rio Grande,4315602,Rio Grande
431570,4315701,Rio Pardo,4315701,Rio Pardo
431575,4315750,Riozinho,4315750,Riozinho
431580,4315800,Roca Sales,4315800,Roca Sales
431590,4315909,Rodeio Bonito,4315909,Rodeio Bonito
431595,4315958,Rolador,4315958,Rolador
431600,4316006,Rolante,4316006,Rolante
431610,4316105,Ronda Alta,4316105,Ronda Alta
431620,4316204,Rondinha,4316204,Rondinha
431630,4316303,Roque Gonzales,4316303,Roque Gonzales
431640,4316402,Rosário do Sul,4316402,Rosário do Sul
431642,4316428,Sagrada Família,4316428,Sagrada Família
431643,4316436,Saldanha Marinho,4316436,Saldanha Marinho
431645,4316451,Salto do Jacuí,4316451,Salto do Jacuí
431647,4316477,Salvador das Missões,4316477,Salvador das Missões
431650,4316501,Salvador do Sul,4316501,Salvador do Sul
431660,4316600,Sananduva,4316600,Sananduva
431670,4316709,Santa Bárbara do Sul,4316709,Santa Bárbara do Sul
431673,4316733,Santa Cecília do Sul,4316733,Santa Cecília do Sul
431675,4316758,Santa Clara do Sul,4316758,Santa Clara do Sul
431680,4316808,Santa Cruz do Sul,4316808,Santa Cruz do Sul
431690,4316907,Santa Maria,4316907,Santa Maria
431695,4316956,Santa Maria do Herval,4316956,Santa Maria do Herval
431697,4316972,Santa Margarida do Sul,4316972,Santa Margarida do Sul
431700,4317004,Santana da Boa Vista,4317004,Santana da Boa Vista
431710,4317103,Sant'Ana do Livramento,4317103,Sant'Ana do Livramento
431720,4317202,Santa Rosa,4317202,Santa Rosa
431725,4317251,Santa Tereza,4317251,Santa Tereza
431730,4317301,Santa Vitória do Palmar,4317301,Santa Vitória do Palmar
431740,4317400,Santiago,4317400,Santiago
431750,4317509,Santo Ângelo,4317509,Santo Ângelo
431755,4317558,Santo Antônio do Palma,4317558,Santo Antônio do Palma
431760,4317608,Santo Antônio da Patrulha,4317608,Santo Antônio da Patrulha
431770,4317707,Santo Antônio das Missões,4317707,Santo Antônio das Missões
431775,4317756,Santo Antônio do Planalto,4317756,Santo Antônio do Planalto
431780,4317806,Santo Augusto,4317806,Santo Augusto
431790,4317905,Santo Cristo,4317905,Santo Cristo
431795,4317954,Santo Expedito do Sul,4317954,Santo Expedito do Sul
431800,4318002,São Borja,4318002,São Borja
431805,4318051,São Domingos do Sul,4318051,São Domingos do Sul
431810,4318101,São Francisco de Assis,4318101,São Francisco de Assis
431820,4318200,São Francisco de Paula,4318200,São Francisco de Paula
431830,4318309,São Gabriel,4318309,São Gabriel
431840,4318408,São Jerônimo,4318408,São Jerônimo
431842,4318424,São João da Urtiga,4318424,São João da Urtiga
431843,4318432,São João do Polêsine,4318432,São João do Polêsine
431844,4318440,São Jorge,4318440,São Jorge
431845,4318457,São José das Missões,4318457,São José das Missões
431846,4318465,São José do Herval,4318465,São José do Herval
431848,4318481,São José do Hortêncio,4318481,São José do Hortêncio
431849,4318499,São José do Inhacorá,4318499,São José do Inhacorá
431850,4318507,São José do Norte,4318507,São José do Norte
431860,4318606,São José do Ouro,4318606,São José do Ouro
431861,4318614,São José do Sul,4318614,São José do Sul
431862,4318622,São José dos Ausentes,4318622,São José dos Ausentes
431870,4318705,São Leopoldo,4318705,São Leopoldo
431880,4318804,São Lourenço do Sul,4318804,São Lourenço do Sul
431890,4318903,São Luiz Gonzaga,4318903,São Luiz Gonzaga
431900,4319000,São Marcos,4319000,São Marcos
431910,4319109,São Martinho,4319109,São Martinho
431912,4319125,São Martinho da Serra,4319125,São Martinho da Serra
431915,4319158,São Miguel das Missões,4319158,São Miguel das Missões
431920,4319208,São Nicolau,4319208,São Nicolau
431930,4319307,São Paulo das Missões,4319307,São Paulo das Missões
431935,4319356,São Pedro da Serra,4319356,São Pedro da Serra
431936,4319364,São Pedro das Missões,4319364,São Pedro das Missões
431937,4319372,São Pedro do Butiá,4319372,São Pedro do Butiá
431940,4319406,São Pedro do Sul,4319406,São Pedro do Sul
431950,4319505,São Sebastião do Caí,4319505,São Sebastião do Caí
431960,4319604,São Sepé,4319604,São Sepé
431970,4319703,São Valentim,4319703,São Valentim
431971,4319711,São Valentim do Sul,4319711,São Valentim do Sul
431973,4319737,São Valério do Sul,4319737,São Valério do Sul
431975,4319752,São Vendelino,4319752,São Vendelino
431980,4319802,São Vicente do Sul,4319802,São Vicente do Sul
431990,4319901,Sapiranga,4319901,Sapiranga
432000,4320008,Sapucaia do Sul,4320008,Sapucaia do Sul
432010,4320107,Sarandi,4320107,Sarandi
432020,4320206,Seberi,4320206,Seberi
432023,4320230,Sede Nova,4320230,Sede Nova
432026,4320263,Segredo,4320263,Segredo
432030,4320305,Selbach,4320305,Selbach
432032,4320321,Senador Salgado Filho,4320321,Senador Salgado Filho
432035,4320354,Sentinela do Sul,4320354,Sentinela do Sul
432040,4320404,Serafina Corrêa,4320404,Serafina Corrêa
432045,4320453,Sério,4320453,Sério
432050,4320503,Sertão,4320503,Sertão
432055,4320552,Sertão Santana,4320552,Sertão Santana
432057,4320578,Sete de Setembro,4320578,Sete de Setembro
432060,4320602,Severiano de Almeida,4320602,Severiano de Almeida
432065,4320651,Silveira Martins,4320651,Silveira Martins
432067,4320677,Sinimbu,4320677,Sinimbu
432070,4320701,Sobradinho,4320701,Sobradinho
432080,4320800,Soledade,4320800,Soledade
432085,4320859,Tabaí,4320859,Tabaí
432090,4320909,Tapejara,4320909,Tapejara
432100,4321006,Tapera,4321006,Tapera
432110,4321105,Tapes,4321105,Tapes
432120,4321204,Taquara,4321204,Taquara
432130,4321303,Taquari,4321303,Taquari
432132,4321329,Taquaruçu do Sul,4321329,Taquaruçu do Sul
432135,4321352,Tavares,4321352,Tavares
432140,4321402,Tenente Portela,4321402,Tenente Portela
432143,4321436,Terra de Areia,4321436,Terra de Areia
432145,4321451,Teutônia,4321451,Teutônia
432146,4321469,Tio Hugo,4321469,Tio Hugo
432147,4321477,Tiradentes do Sul,4321477,Tiradentes do Sul
432149,4321493,Toropi,4321493,Toropi
432150,4321501,Torres,4321501,Torres
432160,4321600,Tramandaí,4321600,Tramandaí
432162,4321626,Travesseiro,4321626,Travesseiro
432163,4321634,Três Arroios,4321634,Três Arroios
432166,4321667,Três Cachoeiras,4321667,Três Cachoeiras
432170,4321709,Três Coroas,4321709,Três Coroas
432180,4321808,Três de Maio,4321808,Três de Maio
432183,4321832,Três Forquilhas,4321832,Três Forquilhas
432185,4321857,Três Palmeiras,4321857,Três Palmeiras
432190,4321907,Três Passos,4321907,Três Passos
432195,4321956,Trindade do Sul,4321956,Trindade do Sul
432200,4322004,Triunfo,4322004,Triunfo
432210,4322103,Tucunduva,4322103,Tucunduva
432215,4322152,Tunas,4322152,Tunas
432218,4322186,Tupanci do Sul,4322186,Tupanci do Sul
432220,4322202,Tupanciretã,4322202,Tupanciretã
432225,4322251,Tupandi,4322251,Tupandi
432230,4322301,Tuparendi,4322301,Tuparendi
432232,4322327,Turuçu,4322327,Turuçu
432234,4322343,Ubiretama,4322343,Ubiretama
432235,4322350,União da Serra,4322350,União da Serra
432237,4322376,Unistalda,4322376,Unistalda
432240,4322400,Uruguaiana,4322400,Uruguaiana
432250,4322509,Vacaria,4322509,Vacaria
432252,4322525,Vale Verde,4322525,Vale Verde
432253,4322533,Vale do Sol,4322533,Vale do Sol
432254,4322541,Vale Real,4322541,Vale Real
432255,4322558,Vanini,4322558,Vanini
432260,4322608,Venâncio Aires,4322608,Venâncio Aires
432270,4322707,Vera Cruz,4322707,Vera Cruz
432280,4322806,Veranópolis,4322806,Veranópolis
432285,4322855,Vespasiano Correa,4322855,Vespasiano Correa
432290,4322905,Viadutos,4322905,Viadutos
432300,4323002,Viamão,4323002,Viamão
432310,4323101,Vicente Dutra,4323101,Vicente Dutra
432320,4323200,Victor Graeff,4323200,Victor Graeff
432330,4323309,Vila Flores,4323309,Vila Flores
432335,4323358,Vila Lângaro,4323358,Vila Lângaro
432340,4323408,Vila Maria,4323408,Vila Maria
432345,4323457,Vila Nova do Sul,4323457,Vila Nova do Sul
432350,4323507,Vista Alegre,4323507,Vista Alegre
432360,4323606,Vista Alegre do Prata,4323606,Vista Alegre do Prata
432370,4323705,Vista Gaúcha,4323705,Vista Gaúcha
432375,4323754,Vitória das Missões,4323754,Vitória das Missões
432377,4323770,Westfalia,4323770,Westfalia
432380,4323804,Xangri-lá,4323804,Xangri-lá
500020,5000203,Água Clara,5000203,Água Clara
500025,5000252,Alcinópolis,5000252,Alcinópolis
500060,5000609,Amambai,5000609,Amambai
500070,5000708,Anastácio,5000708,Anastácio
500080,5000807,Anaurilândia,5000807,Anaurilândia
500085,5000856,Angélica,5000856,Angélica
500090,5000906,Antônio João,5000906,Antônio João
500100,5001003,Aparecida do Taboado,5001003,Aparecida do Taboado
500110,5001102,Aquidauana,5001102,Aquidauana
500124,5001243,Aral Moreira,5001243,Aral Moreira
500150,5001508,Bandeirantes,5001508,Bandeirantes
500190,5001904,Bataguassu,5001904,Bataguassu
500200,5002001,Batayporã,5002001,Batayporã
500210,5002100,Bela Vista,5002100,Bela Vista
500215,5002159,Bodoquena,5002159,Bodoquena
500220,5002209,Bonito,5002209,Bonito
500230,5002308,Brasilândia,5002308,Brasilândia
500240,5002407,Caarapó,5002407,Caarapó
500260,5002605,Camapuã,5002605,Camapuã
500270,5002704,Campo Grande,5002704,Campo Grande
500280,5002803,Caracol,5002803,Caracol
500290,5002902,Cassilândia,5002902,Cassilândia
500295,5002951,Chapadão do Sul,5002951,Chapadão do Sul
500310,5003108,Corguinho,5003108,Corguinho
500315,5003157,Coronel Sapucaia,5003157,Coronel Sapucaia
500320,5003207,Corumbá,5003207,Corumbá
500325,5003256,Costa Rica,5003256,Costa Rica
500330,5003306,Coxim,5003306,Coxim
500345,5003454,Deodápolis,5003454,Deodápolis
500348,5003488,Dois Irmãos do Buriti,5003488,Dois Irmãos do Buriti
500350,5003504,Douradina,5003504,Douradina
500370,5003702,Dourados,5003702,Dourados
500375,5003751,Eldorado,5003751,Eldorado
500380,5003801,Fátima do Sul,5003801,Fátima do Sul
500390,5003900,Figueirão,5002605,Camapuã
500400,5004007,Glória de Dourados,5004007,Glória de Dourados
500410,5004106,Guia Lopes da Laguna,5004106,Guia Lopes da Laguna
500430,5004304,Iguatemi,5004304,Iguatemi
500440,5004403,Inocência,5004403,Inocência
500450,5004502,Itaporã,5004502,Itaporã
500460,5004601,Itaquiraí,5004601,Itaquiraí
500470,5004700,Ivinhema,5004700,Ivinhema
500480,5004809,Japorã,5004809,Japorã
500490,5004908,Jaraguari,5004908,Jaraguari
500500,5005004,Jardim,5005004,Jardim
500510,5005103,Jateí,5005103,Jateí
500515,5005152,Juti,5005152,Juti
500520,5005202,Ladário,5005202,Ladário
500525,5005251,Laguna Carapã,5005251,Laguna Carapã
500540,5005400,Maracaju,5005400,Maracaju
500560,5005608,Miranda,5005608,Miranda
500568,5005681,Mundo Novo,5005681,Mundo Novo
500570,5005707,Naviraí,5005707,Naviraí
500580,5005806,Nioaque,5005806,Nioaque
500600,5006002,Nova Alvorada do Sul,5006002,Nova Alvorada do Sul
500620,5006200,Nova Andradina,5006200,Nova Andradina
500625,5006259,Novo Horizonte do Sul,5006259,Novo Horizonte do Sul
500627,5006275,Paraíso das Águas,5003256,Costa Rica
500630,5006309,Paranaíba,5006309,Paranaíba
500635,5006358,Paranhos,5006358,Paranhos
500640,5006408,Pedro Gomes,5006408,Pedro Gomes
500660,5006606,Ponta Porã,5006606,Ponta Porã
500690,5006903,Porto Murtinho,5006903,Porto Murtinho
500710,5007109,Ribas do Rio Pardo,5007109,Ribas do Rio Pardo
500720,5007208,Rio Brilhante,5007208,Rio Brilhante
500730,5007307,Rio Negro,5007307,Rio Negro
500740,5007406,Rio Verde de Mato Grosso,5007406,Rio Verde de Mato Grosso
500750,5007505,Rochedo,5007505,Rochedo
500755,5007554,Santa Rita do Pardo,5007554,Santa Rita do Pardo
500769,5007695,São Gabriel do Oeste,5007695,São Gabriel do Oeste
500770,5007703,Sete Quedas,5007703,Sete Quedas
500780,5007802,Selvíria,5007802,Selvíria
500790,5007901,Sidrolândia,5007901,Sidrolândia
500793,5007935,Sonora,5007935,Sonora
500795,5007950,Tacuru,5007950,Tacuru
500797,5007976,Taquarussu,5007976,Taquarussu
500800,5008008,Terenos,5008008,Terenos
500830,5008305,Três Lagoas,5008305,Três Lagoas
500840,5008404,Vicentina,5008404,Vicentina
510010,5100102,Acorizal,5100102,Acorizal
510020,5100201,Água Boa,5100201,Água Boa
510025,5100250,Alta Floresta,5100250,Alta Floresta
510030,5100300,Alto Araguaia,5100300,Alto Araguaia
510035,5100359,Alto Boa Vista,5100359,Alto Boa Vista
510040,5100409,Alto Garças,5100409,Alto Garças
510050,5100508,Alto Paraguai,5100508,Alto Paraguai
510060,5100607,Alto Taquari,5100607,Alto Taquari
510080,5100805,Apiacás,5100805,Apiacás
510100,5101001,Araguaiana,5101001,Araguaiana
510120,5101209,Araguainha,5101209,Araguainha
510125,5101258,Araputanga,5101258,Araputanga
510130,5101308,Arenápolis,5101308,Arenápolis
510140,5101407,Aripuanã,5101407,Aripuanã
510160,5101605,Barão de Melgaço,5101605,Barão de Melgaço
510170,5101704,Barra do Bugres,5101704,Barra do Bugres
510180,5101803,Barra do Garças,5101803,Barra do Garças
510185,5101852,Bom Jesus do Araguaia,5101852,Bom Jesus do Araguaia
510190,5101902,Brasnorte,5101902,Brasnorte
510250,5102504,Cáceres,5102504,Cáceres
510260,5102603,Campinápolis,5102603,Campinápolis
510263,5102637,Campo Novo do Parecis,5102637,Campo Novo do Parecis
510267,5102678,Campo Verde,5102678,Campo Verde
510268,5102686,Campos de Júlio,5102686,Campos de Júlio
510269,5102694,Canabrava do Norte,5102694,Canabrava do Norte
510270,5102702,Canarana,5102702,Canarana
510279,5102793,Carlinda,5102793,Carlinda
510285,5102850,Castanheira,5102850,Castanheira
510300,5103007,Chapada dos Guimarães,5103007,Chapada dos Guimarães
510305,5103056,Cláudia,5103056,Cláudia
510310,5103106,Cocalinho,5103106,Cocalinho
510320,5103205,Colíder,5103205,Colíder
510325,5103254,Colniza,5103254,Colniza
510330,5103304,Comodoro,5103304,Comodoro
510335,5103353,Confresa,5103353,Confresa
510336,5103361,Conquista D'Oeste,5103361,Conquista D'Oeste
510337,5103379,Cotriguaçu,5103379,Cotriguaçu
510340,5103403,Cuiabá,5103403,Cuiabá
510343,5103437,Curvelândia,5103437,Curvelândia
510345,5103452,Denise,5103452,Denise
510350,5103502,Diamantino,5103502,Diamantino
510360,5103601,Dom Aquino,5103601,Dom Aquino
510370,5103700,Feliz Natal,5103700,Feliz Natal
510380,5103809,Figueirópolis D'Oeste,5103809,Figueirópolis D'Oeste
510385,5103858,Gaúcha do Norte,5103858,Gaúcha do Norte
510390,5103908,General Carneiro,5103908,General Carneiro
510395,5103957,Glória D'Oeste,5103957,Glória D'Oeste
510410,5104104,Guarantã do Norte,5104104,Guarantã do Norte
510420,5104203,Guiratinga,5104203,Guiratinga
510450,5104500,Indiavaí,5104500,Indiavaí
510452,5104526,Ipiranga do Norte,5108006,Tapurah
510454,5104542,Itanhangá,5108006,Tapurah
510455,5104559,Itaúba,5104559,Itaúba
510460,5104609,Itiquira,5104609,Itiquira
510480,5104807,Jaciara,5104807,Jaciara
510490,5104906,Jangada,5104906,Jangada
510500,5105002,Jauru,5105002,Jauru
510510,5105101,Juara,5105101,Juara
510515,5105150,Juína,5105150,Juína
510517,5105176,Juruena,5105176,Juruena
510520,5105200,Juscimeira,5105200,Juscimeira
510523,5105234,Lambari D'Oeste,5105234,Lambari D'Oeste
510525,5105259,Lucas do Rio Verde,5105259,Lucas do Rio Verde
510530,5105309,Luciara,5105309,Luciara
510550,5105507,Vila Bela da Santíssima Trindade,5105507,Vila Bela da Santíssima Trindade
510558,5105580,Marcelândia,5105580,Marcelândia
510560,5105606,Matupá,5105606,Matupá
510562,5105622,Mirassol d'Oeste,5105622,Mirassol d'Oeste
510590,5105903,Nobres,5105903,Nobres
510600,5106000,Nortelândia,5106000,Nortelândia
510610,5106109,Nossa Senhora do Livramento,5106109,Nossa Senhora do Livramento
510615,5106158,Nova Bandeirantes,5106158,Nova Bandeirantes
510617,5106174,Nova Nazaré,5106174,Nova Nazaré
510618,5106182,Nova Lacerda,5106182,Nova Lacerda
510619,5106190,Nova Santa Helena,5106190,Nova Santa Helena
510620,5106208,Nova Brasilândia,5106208,Nova Brasilândia
510621,5106216,Nova Canaã do Norte,5106216,Nova Canaã do Norte
510622,5106224,Nova Mutum,5106224,Nova Mutum
510623,5106232,Nova Olímpia,5106232,Nova Olímpia
510624,5106240,Nova Ubiratã,5106240,Nova Ubiratã
510625,5106257,Nova Xavantina,5106257,Nova Xavantina
510626,5106265,Novo Mundo,5106265,Novo Mundo
510627,5106273,Novo Horizonte do Norte,5106273,Novo Horizonte do Norte
510628,5106281,Novo São Joaquim,5106281,Novo São Joaquim
510629,5106299,Paranaíta,5106299,Paranaíta
510630,5106307,Paranatinga,5106307,Paranatinga
510631,5106315,Novo Santo Antônio,5106315,Novo Santo Antônio
